word,definition
Exchange,"Kahi e kuka'ai o ka poe kalepa. Merchants' exchange, hui kuka' o ka poe kalepa."
Abandon,E haalele loa; e waiho loa'ku. He abandoned his evil habits. Waiho loa'ku la oia i kana mau hana ino.
Explore,"E makaikai i na mea, me na wahi hou."
Tail,"n. 1. Tail of a fish, he hiu. 2. Tail of an animal, he huelo. 3. Tail of a cock, koola; puapua. 4. Tail of a kite, kakaiapola."
Tail,"v. Tail on or tail after, e hahni mai mahope."
Era,"He au; he wa. The Christian era, ke au Kristiano."
Manure,Mea hoomomona lepo; kukae.
Gas,Ea mama.
Article,"n. He mea. Any article you please.aia ka mea au i makemake ai. 2. He hua olelo. a, an. 3. He pauku olelo. Article 1, Pauku 1."
Crude,"adj. 1. Hemahema; makaukau ole. 2. Maka. Crude material, mea maka; na mea i hana ole ia."
Consecration,n. Ka hoolaa ana.
Feature,n. 1. Helehelena. 2. Hiohiona.
Shut,E pani.
Horse,Lio.
Winnow,E peahi i ka opala.
Street,Alanui kulanakauhale.
Owner,"Ka mea nona. The owner of the horse, ka mea nona ka lio."
Rite,He hana hoomana.
Slab,Pauku palahalaha lahilahi.
Hesitation,SYN. hesitancy.
Headlong,Noonoo ole emamua. SYN. rash; inconsiderate.
Do,"1. E hana; e hooko. SYN. perform. 2. He haina e kokua ana i na haina e ae. Did yon see? ua ike anei oe? 3. How do yon, do? pehea oe?"
Barnacle,"Bär'na-єle, n. He unaoa."
Concave,Poopoo; pio.
Offer,E makaukau e haawi.
Offer,Haawina.
Segment,Ka hapa o ka poai i okiia i kekaula.
Revolution,1. Ka hooauhuli ana i ke aupuni. 2. Ke kaa ana. 3. He nome.
Fraction,"He hakina; he hapa. Common fraction, hakina maoli. Proper fraction, hakina pili. Complex fraction, hakina ano huikau. Compound fraction, hakina o ka hakina. Improper fraction, hakina kuokoa."
Humid,Kawau. SYN. damp.
Earnings,Na loaa mamuli o ka hana.
Clef,He hoailona no ka leo mele.
Urge,E koi; e kaohi; e kono. SYN. importune.
Meetinghouse,n. Hale halawai.
Dark,adj. Poeleele; pouli.
Weed,Nahelehele.
Weed,E olaulau; e waele.
Headquarters,Kahi e noho ai o ke poo o kekahi oihana.
Stream,"1. Kahawai. 2. Au. Stream of time, ke au o ka manawa. 3. Mea kahe. A stream of lava, he pele e kahe ana."
Sauce,Kai ono no ka mea ono.
Sauce,E pakike'; e honekoa.
Cactus,Pabipi; panini.
Hexagon,Huina-lehulehu-aoaoeono.
Reproduce,1. E hoohua hou mai. 2. E hoike hou.
Premature,adj. Mamua o ka wa kupono.
Interpret,1. E inahele olelo. 2. E hoike ano.
Principal,adj. Nui. Mua. SYN. chief.
Principal,n. 1. Ke poo o ke kula nui. 2. Kumupaa.
Poultice,n. Laau hamo; mea hooemi pehu.
Exhibit,"E hoike; e hoikeike. SYN. show; display. To exhibit goods, e hoikeike i na waiwai."
Moneyed,"1. Lako i na dala. 2. Lala. Moneyed interests, na pomaikai dala."
Writing,n. He palapala. 2. Ka mea i kakauia.
Except,1. E hoohalahala; e ku-e' i ka olelo. SYN. object. 2. E hookoe. SYN. exclude.
Except,1. Koe. SYN. not including. 2. Ke ole. SYN. unless.
Budget,"1. Bila haawina. 2. He puolu. A budget of news, puolo nuhou."
Window,Puka makani.
Secret,Olelo huna'; mea huna'.
Secret,Maluhia.
Republic,He aupuni makaainana.
Companion,He hoa. SYN. comrade; mate.
Sloth,He molowa; hana ole. SYN. idleness.
Inch,Iniha.
Rescue,E hoopakele.
Fury,"1. Huhu weliweli; inaina lua ole. 2. Ke ano o ka ikalka ino. The fury of the tempest, ka ikaika iuo o ka makani."
Flood,n. Wai manini; wai kahe nui.
Hoard,E hooahu. SYN. amass.
Domesticate,E hoolakalaka.
Minister,1. Kauwa. SYN. servant. 2. Kahunapule. SYN. clergyman. 3. Kuhina Aupuni. 4. Kuhina elele.
Minister,E lawelawe; e hoolako.
Turn,"1. E huli. Turn to the right, e huli i ka pono. 2. E aui. To turn on hinges, e olepe. 3. E wili. 4. E awaawa. The milk has turned, ua awaawa ka waiu."
Turn,"1. Ka huli ana, 2. He wa. Your turn, kou wa."
Wring,"v. E uwi'. Wring dry, e uwi a maloo."
Marshal,"1. Ilamuku. 2. He alakai nui o ka huakai. 3. Alihi kaua nui, ma Europa."
Marshal,"v. E hoonohonoho pono. Marshal troops, e hoonohonoho pono i na puali kaua."
Funnel,1. Puka u-ahi no ka enikini. SYN. smoke stack. 2. Puka hookomo ea i ka opu o ka moku. 3. Tini ukuhi wai.
Carriage,Kaa holoholo lealea.
Satiety,Ka lawa pono; ka piha pono.
Pilot,Pailoka; alakai.
Radiate,E kaa; e hohola.
Pour,v. E ninini; e hookahe.
Plover,Manu kolea.
Stepmother,Makuahine kolea.
Enchant,1. E hoohalua i ka manao. 2. E hoohoihoi. SYN. delight. 3. E hana kilokilo. SYN. bewitch
Pity,Aloha hoomae-ele; aloha menemene. SYN. compassion; sympathy.
Kneel,E kukuli; e kulou.
Confess,"v. E hai akaka. SYN. to acknowledge. To confess a fault, e hai akaka mai no ka hewa."
Raffle,He ano piliwaiwai.
Cliff,He pali. SYN. precipice.
Imitate,E hoomahui.
Abbreviation,Ka hoopokole ana; ka hoohapa ana mai. SYN. abridgement.
Portent,He ouli o ka poino.
Mainsail,Ka pea hope; ka pea nui.
Alter,1. E hoololi; e hoo-ano e. SYN. change. 2. E poa; e kahe i ka laho.
Critic,n. Mea imi kina; mea imi hewa; kuhikuhi hewa.
Armchair,n. Noho paipai lima.
Spade,Oo.
Naughty,Kolohe; ino
Research,He hooikaika ma ka imi
Inability,Ka hiki ole.
Threefold,Pa-kolu.
Depart,E hele aku.
Happy,Oluolu.
Gateway,Kahi e komo ai.
Burdensome,Kaumaha; hooluhi.
Property,"1. Waiwai. Personal property, waiwai pili kino. 2. Ano. SYN. quality."
Candlestick,Ihoiho kukui.
Whale,He kohola'.
Nightmare,Moe hewa; moe ino.
Install,1. E hookomo ma ka oihana. 2. E hoolaa no ka oihana. 3. E waiho ma kahi i hoomakaukauia.
Cash,Dala ike maka; dala paa
Cash,E uku koke; e uku i ke dala paa.
Cavity,He hakahaka; wahi po'ho.
Compression,Ke kaomi ana.
Span,He kikoo lima.
Deserve,E pono ke loaa.
Ashes,n. Na lehu ahi.
Procession,He huakai hele.
Towline,Kaula hookolo.
Artificial,"adj. 1. Hana ia e ka lima kanaka. 2. Hookamani; oiaio ole. Artificial smile, he aka hookamani."
Proficiency,"Ka makaukau. A great degree of proficiency, makaukau maoli."
Seam,Kuina.
Compensation,Ka uku ana. SYN. recompense; remuneration.
No,Aole.
Scorch,E papaa i ka wela; e hoowela; paawela.
Hog,Puaa nui.
Ravish,"v. 1. E pue; e lima ikaika. 2. Ravished with delight, piha i ka hauoli."
Bellow,"Bĕl'low, v. E uwo, me he bipi la."
Feast,n. Ahaaina.
Feast,v. 1. E ai a nui. 2. E kukulu i ahaaina.
Shawl,Kihei poohiwi.
Unusual,Hou; ike pinepine ole ia.
Dovetail,E oleole papa.
Relief,"1. Kokua. SYN. assistance. 2. Maha. Relief from pain, maha mai ka eha."
Can,"Hiki. 2. To can fruit, e hookomo i na hua ai ma na tini."
Can,"He apu; he pahu metala. Tin can, pahu tini."
Darkness,n. Ka poeleele; ka pouli.
Braid,E ulana; e hili.
Straw,Opala palaoa.
Learning,Ka naauao i loaa mamuli o ka imi.
Impression,"1. Ka pai ana me na liua kepau. 2. Ke ku ana i ka manao. A good impression, kupono i ka manao."
Anoint,"A-noint', v. E hamo i ke kino; e poni."
Yard,"n. 1. He iwilei; ia'. 2. Pa. House yard, pa-hale."
Disappear,E nalo aku.
Common,"1. Pili like. Common divisor, helu komo pili like. Common good, pono pili like. 2. Laulaha. A common report, he olelo laulaha; mea i wawa wale ia. 3. A common sight, he mea i ike mau ia. A common man, he kanaka no ka lehulehu. Common school, kula maoli. Common sense, noonoo."
Smash,E wawahi; e kipo.
Adopt,"1. E hookama. 2. E apono. Adopt the report, e apono i ka olelo hoike. 3. E apo. Adopt the truth, e apo i ka oiaio."
Rover,Mea hele auwana; he kuheleloa.
Mineral,Minerala; pohaku metala.
Stroll,E holoholo makaikai.
Distribution,Ka mahele an'aku.
Repel,E pale; e hoo-kue.
Unable,Hiki ole.
Shade,1. He malumalu. 2. Uhi maka ; mea pale malamalama.
Shade,E hoo-uhi.
Cherish,v. E malama loa; e hoomilimili.
Total,"Pau loa. Total loss, poino loa. Sum total, huina pau loa"
Eye,Maka.
Eye,n. Maka.
Heal,E ola pono ka eha; e hoola i ka eha.
Cooper,n. Kanaka hana pahu; he kupa.
Worthless,"adj. Waiwai ole; pono ole; lapuwale. A worthless fellow, he mea lapuwale."
Movement,1. Ka nee ana. 2. Ka hana ana. 3. Ka naha ana o ka laau.
Fade,v. 1. E mae; e luhe'; e loha SYN. droop; wilt. 2. E akeakea. SYN. bleach.
Buzz,Kamumumu.
Loiterer,He nahili; mea hoohakalia wale.
Station,1. He kahua. Commercial
Station,E hoonoho.
station,"n o ka oihana kalepa. He kahua. Railroad station, kahi e ku ai na kaa alanui hao. Station house, halewai. Kulana. SYN. standing."
Tramp,1. He kuewa; aea wale. 2. Mea makaikai wawae.
Ox,Bipi kauo.
Hulk,Kino popopo o ka moku kahiko.
Solid,He kino paa; he paa.
Ulcerous,Aai.
Velocity,Ka mama; ka wikiwiki.
Industry,n. 1. He hooikaika; he hana mau. 2. He oihana hanalima.
Wrath,n; He inaina; huhu weliweli.
Fond,"1. Makemake; ake. 2. Ono. Fond of food, ono i ka ai. 3. Aloha."
Flint,n. Pohaku paea.
Disaster,Popilikia; poino. SYN. calamity.
Performance,1. Ka hooko ana. 2. Hana.
Bald,"Bald, adj. Ohule; niania; nia."
Friday,Po-alima.
Vigil,Ke kiai i ka po.
Revolve,E kaa: hookakaa.
Dream,He moe; he moeuhane.
Enthusiastic,Piha i ka hoihoi.
View,E nana.
View,Ka nanaina.
Flannel,n. Lole hulu hipa.
Passion,Huhu wela.
Wand,He kookoo loihi;
Conjunction,"n. 1. He hua olelo hoohui mamala olelo. 2. Ka pili pu ana. Conjunction of planets, ka pili pu ana o na hoku hele, i ka nana'na."
Caress,E pulike; e milimili aloha.
Contemporary,"adj. Ola like. SYN. cotemporary. Kamehameha I. and Napolen were contemporary, e ola like ana o Napoleona a me Kamehameha I."
Pumpkin,Ipu pu.
Slam,1. E papani ino. 2. E kiola ino ilalo.
Pleasure,Lealea; olioli.
Basket,n. Hinai: i-e.
Hide,1. E huna'. SYN. couceal; secrete. 2. E pee. SYN. hide one's self.
Hide,lli holoholona nui.
Downward,"1. Iho ana. The downward path, ke alanui e iho ana. 2. I lalo."
Nobody,Mea ole; aohe mea.
Imperfect,Hemoleleole; hemahema; kina'.
Daybreak,n. SYN. dayspring; dawn.
World,"n. Ao. This world, keia ao. The world, ka Honua Nei. The next world, kela ao. All worlds, na ao a pau."
Inefficient,adj. Hemahema; hawawa.
Inefficient,Ka lawa ole; mana ole.
Upset,1. E hookahuli. SYN. overturn. 2. E hoohanini.
Umpire,Mea nana e hooholo i ka pono iwaena o na aoao elua.
Scene,He nanaina.
Fan,n. He peahi.
Internal,Kuloko; iloko.
Eject,E hookuke; e kiolaiwaho.
Fortitude,Ke kupaa o ka manao; hoomanawanui. SYN. endurance ; firmness.
Patch,"1. Poho lole; apana lole. 2. Apana. A patch of grass, he apana aina."
Patch,E poho; e kapili hou.
Couple,n. 1. He mau kokoolua. 2. He paa.
Couple,v. E kaulua; e hui palua.
Memory,n. Ka mana hoomanao.
Halt,"1. E ku, e noho iki. SYN. stop. 2. E holo ku-ku. SYN. limp."
Heat,Wela.
Stay,"1. E noho; e kali. Stay awhile, e tall iki. 2. E koo; e paipai. SYN. prop."
Stay,1. He koo; he mea paipai. SYN. prop. 2. Kaula koo.
Blast,n. 1. Pa ino mai o ka makani. 2. K a hooho ana o na pu. 3. Ka hoopa-hu ana. 4. Ka mae ana.
Blast,v. E hoopa-hu'; e mae; e luhe'.
Test,"n. 1. Mea hoao. Test question, ninau hoao. 2. He ana. SYN. standard."
Weep,E hookahe wai maka; e uwe'; e haloiloi.
Disappointment,Ka hoka o ka manao.
Main,"1. Nui. SYN. mighty. 2. Ano nui; hapa nui. SYN. chiefly; principally. Mainly devoted to agriculture, lilo nui i ka mahiai."
Pilferer,Mea aama. SYN. petty thief.
Handsome,Upalu; onaona; maikai.
Wrist,n. Ka pu-lima.
Mallet,Hamale laau.
Wood,"n. Laau. Wahie. SYN. firewood. 3. Drift wood, piha-a'."
Bind,"Bīnd, v. 1. E pu-a a paa; e nakii; e hikii, 2. E humuhumu. Bind books, humuhumu buke. 3. Hoopaa, ma ke kanawai; e paa."
Mother,1. Mahuahine. 2. Linalina vinika.
Aged,"Kahiko; piha na makahiki, SYN. old; venerable."
Relinquish,E haalele iho; e waiho ae. SYN. resign.
Drug,"1. Laau mea lapaau. 2. Kela me keia waiwai i lohi ma ka lilo ana. A drug in the market, he waiwai i hiki ole ke hooliloia ma ka makeke."
Trunk,1. Pahu lole. 2. Ihu o ka elepani. 3. He alanui hao loihi nona na la'la'. 4. Ke kumu o ka laau.
Rouse,1. E ala'e; e lalelale; eeu. 2. E hoo-ala; e hoo-eueu.
Retention,Ka hookoe ana; ka hoopaa ana.
Toilet,Ka aahu me ka hooponopono kino.
Installment,"1. He mahele. SYN. part. 2. Loaa hou. A fresh installment of goods, ka loaa hou ana mai o na waiwai. 3. On the instalment plan, ma ke ano hookaa hapa."
Territory,n. 1. Aina. 2. Panalaau.
Rogue,He mea apiki.
Rim,Kae; lihilihi.
Peep,"1. E kiei; e halo'; e haei. 2. E piopio; ioio. SYN. peep as chickens. 3. Peep of day, ke alaula."
Intolerant,Ae ole i ka manao o bai.
Wilderness,Wao-akua; waonahele.
Sheet,I. He kihei moe; kapa moe. 2. Apana pepa; kalana. 3. Kaula pea moku.
Fearless,adj. Maka'u ole; wiwo ole; SYN. bold.
Ill,1. Nawaliwali; mai; SYN. sick. 2. Adv. Ino. SYN. badly.
Ill,"He poino; he popilikia. His that flesh is heir to, na popilikia e kau ana maluna o kanaka."
Quarrel,He hakaka; kumu ku-e'.
Waste,E mauna wale; hoomaunauna; e uhauha.
Without,"1. Mawaho. 2. Me ole. Without assistance, me ke kokua ole."
Profitable,Waiwai; makepono; pomaikai.
Heed,E hoolohe; e malama.
Tight,"1. Paa. Air-tight, paa, i komo ole ke ea. 2. Ona iki. 3. Oolea."
Mortgage,Moraki; palapala hoopaa waiwai.
Praiseworthy,adj. Ku i ka mahaloia.
Buoy,He mouo.
Drudge,He kauwa kuapaa.
Furnace,1. Kapuahi hooheehee metala. 2. Kapuahi hoomehana.
Lilia,Pua lilia.
Angular,"Ăn'gu-lar, adj. Mehe huina la."
Soup,He supa; kai.
Clock,Wati nui.
Orchard,Kihapai laau hua.
Fee,n. 1. Na koina o ke kanawai. 2. Uku o ka loio.
Usurp,"E kaili hewa; e lawe wale. Usurp authority, e lawe wale i ka maua."
Basis,n. Kahua; kumu. SYN. foundation.
Excite,"1. E hoohoihoi; e hoopihoihoi. 2. E hooeueu; e hoolalelale. SYN. Incite. 3. E hoala. Excite a disturbance, e hoala i ka haunaele."
Disturbance,Haunaele.
Sinful,Hewa.
Calling,Oihana i maa ai. SYN. occupation; business; employment.
Goal,1. Kahi i manaoia e kukini. 2. Ka hopena i manaoia.
Master,Kumu; haku.
Master,"v. E lanakila; e boopio. SYN. conquer. Master a difficulty, e lanakila maluna o ka pilikia."
Yearly,adv. Kela me keia makahiki.
Highness,"1. Ke kiekie. SYN. altitude. 2. Inoa hanohano. His highness, ka mea kiekie."
Theorem,n. Manaohai; nanehai.
Various,Kela me keia.
Slight,"1. Wiwi. SYN. slender. 2. Mea ole; mea iki. Of slight importance, mea iki wale no; mea ole."
Slight,"1. E kapulu. To slight work, e kapulu ma ka hana. 2. E manao ole aku."
Entertainment,Ke kipa ana.
Watchtower,Hale kiai.
Cleanliness,Ka maemae; ke aulii.
Warehouse,Hale hoo-ahu waiwai.
Murky,Pouliuli.
Shaggy,Huluhulu.
Plot,"1. Hana kipi; nana hoohalua. 2. Apana. Plot of ground, apana aina."
Plot,1. E kipi malu'. 2. E kahakaha i kii o ka aina.
Prolific,Hua nui; hana nui.
Below,"Be-lōw', prep, and adv. Malalo; malalo iho; ilalo ae."
Below,Malalo; malalo iho; ilalo ae.
Reach,"1. E kikoo; e o aku. 2. E homai. 3. E hohola. Reach far and wide, e hoholo ma o a maanei."
Reach,"1. Ma kahi e hiki ai. Within reach of the arm, ma kahi e hiki ai ka lima. 2. Ma kahi kokoke."
Dividend,1. Kumu puunaue. 2. Puu dala maheleia.
Recovery,1. Ka loaa hou ana o ka mea i lilo. 2. Ke ola hou ana.
Froth,Hu'a; huwa.
Slaughterhouse,Hale pepehi holoholona.
Vanish,E nalo koke aku. SYN. disappear.
Puzzling,Pohihihi; hoohuahualau.
Maggoty,Paapu i na ilo.
Pig,1. Puaa keiki. 2. Auka metala.
Notion,Manao ulu wale. SYN. fancy.
Grab,E kaili ino; e apo ino aku.
Capillary,"Makalii mehe lauoho la. Capillary attraction, ume lauoho."
Referee,Mea uwao; mea hooholo i ka pono iwaena o na aoao elua.
Snatch,E kaili ino; e lalau ino.
Humbug,Mea hoka wale.
Smite,E kui; e pai; e hoopai.
Core,Ka pikoi.
Battery,"n. 1. He wahi pa kaua. 2. He huina o na pu nui o ka moku, a o ka pakaua paha. 3. He mikini e hana ana i ka uwila. 4. Ke kui ana. Assault and battery, ke kui me ka hakaka'."
Duel,Hakaka' o na mea elua.
Sorrow,Kaumaha o ka naau; ehaeha; luuluu. SYN. grief.
Incident,Mea e pili ana.
Pastime,Mea hoonanea; paani. SYN. sport; amusement.
Insist,E koi ikaika.
Quiz,E hoohuahualau; e loiloi.
Voice,Leo.
Adjournment,"Ka hoopanee ana. The adjournment of legislature, ka hoopanee ana i ka ahaolelo."
Chatter,n. Walaau wale.
Telephone,n. Mikini kamailio no ke telegarapa.
Stairs,Anuu.
Quarantine,"Ka hoomalu ana, no ka mai ahulau."
Happen,"1. Loohia. SYN. occur. 2. Wale. To happen on a person, e loaa wale i kekahi."
Specific,"1. Kuhikuhi pono ia; hoopololei ia. 2. A specific remedy, he laau hoola maoli."
Unreliable,Hiki ole ke paulele ia.
Recommendation,"Ka apono ana. Letter of recommendation, palapala apono."
Phlegm,Wale.
Notch,1. He kumumu; nihomole; SYN. nick. 2. He mawae hohonu mawaena na kuahiwi. SYN. gap.
Harem,Ohana wahine ma ka aina hikina.
Broth,Supa; kai. SYN. soup.
Limitation,Ke kau palena ana; ka palena
Manual,"adj. Lima. Manual labor, hana lima."
Manual,"n. Buke liilii, paa lima."
Tutor,Kumu-ao.
Comb,Kahi lauoho.
Other,"1. E; e ae. 2. Ka lua. The one—the other, ka mua, ka lua."
Since,Oiai.
Since,Mahope mai.
Essence,1. He wai ala. 2. Ka i'o; ke ano nui. SYN. meaning.
Horseshoe,Kamaa lio.
Ant,"Ȧnt, n. He naonao; he nonanona."
Victim,1. He pio. 2. Mea hoopunihei ia.
Procure,E loaa. SYN. obtain.
Discover,E ike mua; e loaa mamuli o ka noonoo.
Chocolate,n. Mea inu i hanaia mai ke cocoa.
Runner,1. Kanaka kukini. 2. He holua.
Grief,Kaumaha; ehaeha; uhu
Promissory Note,Bila hooaie'.
Dipper,He apu kioe.
Hardhearted,Lokoino; paakiki o ka naau. SYN. cruel.
Chat,n. Kamailio hoonanea.
Landmark,1. He kihi aina;mokuna aina. 2. He mea i ike maopopoia ma ka aina.
Short,"Pokole. Too short, ekekei'."
Begin,"Be-gĭn', v. 1. E hookumu. SYN. originate. To begin an enterprise, e hookumu i kekahi oihana. 2. E hoomaka. SYN. commence; enter upon ; set about. To begin a new term of school, e hoomaka i hapaha hou o ke kula."
Appearance,"Ap-pēar'ançe, n. 1. Ka nanaina. The ship presented a beautiful appearance, nani ka nanaina o ka moku. 2. Ka hiki kino mai. To put in an appearance, e hiki kino mai. 3. He hiohiona. Appearances are against him, ku-e na hiohiona iaia."
Notebook,Buke kakau hoomanao.
Degree,1. Ke kulana hanohano i haawiia mai ke kula nui.
Get,"1. E loaa. SYN. obtain. 2. Get off, e lele ilalo. 3. To get away safely, e pakele. 4. To get under weigh, e hoomaka e hole"
Tumult,Haunaele; uluao'a
Vision,1. ka ike o ka maka. SYN. eyesight. 2. He hihio.
Whose,Ka mea nana; nawai? ka wai?
Mutter,E ohumu; e namunamu.
Gnat,Nalo aki.
Gauge,Mea ana pahu barela.
Leak,1. He wahi kulu. 2. Wahi e komo ai ka liu.
Arouse,v. E hoala; e hooeu'eu'.
Fully,"Lea. Fully understand, maopopo lea."
Slack,1. Alualu. SYN. loose. 2. Kaulua; palaka; palaleha. SYN. dilatory.
Bruise,E paopao.
Accuse,E hoopii no ka hewa; e hoohewa.
Cheer,v. 1. E hoohoihoi; hooeueu; hoolalelale. 2. E hoolana i ka manao. 3. E haawi i ka huro.
Cheer,"n. 1. Hauoli; lea; hoihoi. 2. He huro. 3. Good cheer, na mea ai me na mea inu maikai."
Goat,He kao.
Elsewhere,Ma kahi e.
Beyond,"Be-yŏnd', prep, and adv. Ma o aku; i o aku. SYN. over there."
Beyond,"prep, and adv. Ma o aku; i o aku. SYN. over there."
Righteous,Pono.
Dental,Pili i ka niho.
Lamentation,He kanikau; heuwe.
Legislation,Ke kau ana i kanawai.
Grape,l. Hua waina. 2. poka' nui i hoopihaia i na poka' liilii.
Hat,Papale.
Effeminate,Hookohukohu wahine la.
Ark,"n. He pahu. Ark of the covenant, ka pahu berita. 2. Hale lana. Noah's Ark, ka hale lana a Noa."
Designate,E kuhikuhi. SYN. point out; indicate.
Learned,Naauao; iwaiwa
Teakettle,n. Ipu ti.
Cousin,n. He hoahanau.
Sight,"1. Ka ike o ka maka. To sight or aim, e lena. 2. He nanaina; hiohiona."
Benefit,"Bĕn'e-fit, n. He pono; he pomaikai."
Missing,Nalo; haule.
Vary,E loli ae; e hoo-ano e.
Keep,"1. E malama. SYN. preserve. 2. Keep on, e hoomau. Keep out of, e hookaaokoa. Keep still, e noho malie."
Hew,1. E kalai. SYN. shape. 2. E kua. SYN. hew down. 3. Okioki. SYN. hew in pieces.
Gun,He pu ki.
Hemorrhage,Luai koko.
Quite,"1. Loa. Quite late, lohi loa; komo loa i ka po. 2. Quite lately, aohe liuliu. 3. Quite the thing, oia maoli no."
Our,Ko kakou; ko makou.
Part,He hapa; he haawina; mahele.
Part,"1. E mahele. SYN. divide. 2. E hoolilo aku. Part with property, e hoolilo aku i ka waiwai. 3. E hookaawale aku. Part with friends, e hookaawale aku mai na hoa."
Sprit,He o'-a pea.
Filch,v. E aihue. SYN. steal; pilfer.
Becoming,"adj. Ku; kupono; kohu pono. The coat is becoming, kohu pono ke kuka. SYN. suitable. Becoming conduct, ka hana kupono. SYN. appropriate."
Instrument,"L Mea nana hoopaa lima. 2. Instrument of music, mea hookani. 3. He agena. SYN. agent."
Shore,1. Kahakai; kapakai. SYN. coast. 2. He koo. SYN. prop.
Dial,"Pa kuhikuhi hora. Sun dial, he pa kuhikuhi hora no ka la."
Parasite,1. He hoopilimeaai. SYN. sycophant. 2. Uku hoopili i ke kino. 3. He laau hihi e ulu ana ma na kumulaau.
Moth,He mu.
Towel,Kawele.
Sentiment,He manao. SYN. thought. 2. He manao hoala kuko; hoala iini o ka naau. 3. He manao haawi i ka mahalo. SYN. toast.
Repudiate,E hoole hoowaha'waha'.
Repeat,"1. E hai pinepine; e hai hou. 2. E hana hou. 3. Repeat over and over, kukai olelo."
Nest,Punana hua.
Blind,adj. Makapo'; makapaa.
Crabbed,adj. Nainai; nanau.
Ray,n. Kukuna.
Milk,Waiu.
Milk,E uwi waiu.
Trace,"1. He meheu. SYN. track, vestige. 2. Kaula huki o ke kaa, a mea e paha."
Trace,"1. E hahai mamuli o ka meheu. 2. E kahakaha. Trace a line, e kaha i kaha."
