word,definition
Lono,"Harbor, Hale o Lono, Molokaʻi. Same as Hale o Lono Harbor. After the god Lono.<br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Mahana,"Beach, Kahuku, Hawaiʻi. Green sand beach at the base of Puʻu o Mahana, a littoral cone formed during an ancient eruption of Mauna Loa. Also known as Green Sand Beach.<br><br>Literally, warmth.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Lenalena,"Landing, Kalaupapa, Molokaʻi. Lit., yellow."
Palaoa,"Point Light, Palaoa, Lānaʻi.<br><br>Literally, whale.<br><br> Nā Lepili <br> Tags: Lānaʻi <br> Papa helu loli"
Maui,"Maui is the second largest (727.3 square miles) of the eight major Hawaiian islands and one of four islands in Maui County. It has a population of 117,644. The highest mountain on the island is Haleakalā, with an elevation of 10,023 feet, and the pua lokelani, or rose, is the emblem of the island. Maui's nickname is the Valley Isle. The County of Maui includes four islands: Maui, Molokaʻi, Lānaʻi, and Kahoʻolawe. Named for the demigod Māui."
Weli,"Fishpond, Honolulu, Oʻahu. Lit., fear."
Hale,See Isaac Hale.
Mākena,"No base definition, only supplemental content.<br>1. Bay, Mākena, Maui. Wide bay with several beaches east of Wailea and the site of Mākena Landing.<br>2. Beach, state park (164.4 acres), Mākena, Maui. Long calcareous sand beach adjoining Puʻu ʻOlaʻi at the east end of Mākena Bay. The park is undeveloped except for paved parking. Also: known as Big Beach, Long Sands, Oneloa.<br><br>Literally, abundance.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Weliweli,"Surf site, Weliweli, Hawaiʻi. Between ʻAnaehoʻomalu and Keawaiki and off the Von Holt family's beachfront home, Weliweli, with its unique coral and lava walls. Literally, fear.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Mākaha,"Beach, Mākaha, Oʻahu. Calcareous sand beach on the shore of Mākaha Valley.<br>Beach park (20.6 acres), Mākaha, Oʻahu.<br>Cable Station, Mākaha, Oʻahu. Mākaha Beach is the landing site for a number of transpacific and interisland fiberoptic submarine cables. The first transpacific cable was installed in 1964 and the cables that followed are buried in a trench across the beach. Communications technicians staff the cable station twenty-four hours per day.<br>Point, Mākaha, Oʻahu. At the west end of the beach. Also: known as Kepuhi Point.<br>Surf site. World-famous surf site off the beach park. In 1954 Mākaha was the site of Hawaiʻi's first international surfing meet, the Mākaha International Surfing Contest.<br><br><br>Literally, fierce.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kolekole,"Park, North Hilo, Hawaiʻi. On the ocean at the mouth of Kolekole Stream, but swimming is possible only in the stream. ʻAkaka Falls, one of the most famous waterfalls in Hawaiʻi, is situated on the stream approximately 4 miles inland of the town of Honomū. A picnic pavilion in the park is named after former County Supervisor Elias P. (Epy) Yadao.<br><br>Literally, raw.<br><br> Papa helu loli"
Kualakaʻi,"Beach, Kalaeloa, Oʻahu. Calcareous sand beach at the east end of the Kalaeloa Community Development District. Also known as White Plains Beach. Name of a sea cucumber (Aplysia dachylomela or A. Juliana)."
Apo,"Pond, Miloliʻi, Hawaiʻi. Large natural pond south of Miloliʻi Beach Park that is used as an anchorage for shallow-draft boats. Named for the Apo family living onshore."
Mokae,"Cove, landing, Hāna, Maui. Site of a former interisland steamer landing for the Reciprocity Plantation. The landing and warehouse were situated on the north point of the cove. Hāmoa Beach is at the head of the cove. Lit., a sedge-like plant."
Mahi,"Dive site, Waiʻanae, Oʻahu. One of the three most popular dive sites on Oʻahu. The Mahimahi was a 165-foot navy mine-sweeper sunk in 1982 as an artificial reef at 90 feet. The name of the ship is commonly shortened to Mahi.<br><br>Literally, dolphin fish.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kehena,"Beach, Kehena, Hawaiʻi. Black sand beach at the base of Kehena's low sea cliffs that was created by the lava flow at the east end of the beach during the eruption of 1955. In 1979 the beach dropped nearly three feet after a severe earthquake shook the Puna District. Literally, place where refuse is thrown and burned.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Watercress,"Bay, Māliko, Maui. Small bay west of the Paʻuwela Light. A man named Taba had a commercial watercress farm here. Also known as ʻEleʻileʻi."
Kolo,"1. Beach, Kolo, Molokaʻi. Narrow calcareous sand beach that borders Pālāʻau Road. 2. Cliffs camp, Kolo, Molokaʻi. Private campsite on the hillside above the beach that is owned and operated by Molokaʻi Ranch. 3. Wharf, Kolo, Molokaʻi. In 1923, Libby, McNeill and Libby leased some land at Maunaloa from Molokaʻi Ranch and began growing pineapples. The dirt road to Kaunakakai was in poor condition, so they dredged a channel through the reef and built a wharf below Maunaloa at Kaumanamana to service the plantation. The wharf was named Kolo for a nearby gulch because Libby felt that Kolo would be easier to pronounce than Kaumanamana. Kolo Wharf remained the major shipping point for pineapple on the island until the early 1950s when the road to Kaunakakai was improved and shipping operations were moved to Kaunakakai Wharf. Lit., to crawl."
Kalalau,"1. Beach, camping site, surf site, Nā Pali, Kauaʻi. One of five beaches within Nā Pali Coast State Park. Long, wide calcareous sand beach on the shore of Kalalau Valley, fronted by a sandbar and backed by low vegetated dunes. During the summer, sand accretes to the west, extending into the large<br>sea caves at the end of beach. The campsites border the beach. The surf site is a shorebreak on the sandbar. 2. Trail, Nā Pali, Kauaʻi. Kalalau is the most famous coastal wilderness hiking destination in Hawaiʻi. The Kalalau Trail is an 11-mile hiking<br>trail that begins at Kēʻē Beach in Hāʻena State Park and ends in Kalalau Valley in the Nā Pali Coast State Park. Between Kēʻē and Kalalau, the trail follows the sea cliffs, dropping down to sea level only at Hanakāpīʻai, 2 miles in from the start. Lit., the straying."
Līpoa,"Beach, Kīhei, Maui. Narrow calcareous sand beach at the end of Līpoa Street. Literally, līpoa seaweed.<br> Nā Lepili <br> Tags: Maui limu <br> Papa helu loli"
Pālama,"Beach, buoy, surf site, Kalāheo, Kauaʻi. Calcareous sand beach fronted by a rocky shelf on the east side of Nōmilu Cone. The cinder cone contains a natural salt water lake, Nōmilu<br>Fishpond, one of the most unusual fishponds in Hawaiʻi. The pond has been owned for many years by the Pālama family of Kauaʻi. They maintain the site as a family recreation area. Pālama Beach adjoining the fishpond is named for them. The surf site is at the point. The buoy is a navigational aid off Pālama Beach that marks Lanipūʻao Rock, a small, submerged rock islet. Lit., lama wood enclosure."
Lalilali,"Landing, point, Molokini, Maui. South point of Molokini island. The landing was on the wave-cut terrace within the crescent of the island. Lit., shiny."
Hukilau,"1. Beach, Lāʻie, Oʻahu. In 1947, members of the Church of Jesus Christ of Latter-Day Saints in Lāʻie put on a hukilau as a fundraiser to replace their chapel, which had been destroyed in a fire. A hukilau is a traditional method of fishing that employs a large group of people to pull a long net on-shore. The hukilau was held in Lāʻie Bay and proved to be so popular with tourists that it continued as a monthly attraction until 1971. One participant, Jack Owens, was so impressed with the event that he wrote the ""Hukilau Song,"" which became a hapa-haole hula standard. Also known as Lāʻie Bay. 2. Beach park, Lāʻie, Oʻahu. Private beach park owned and maintained by Zion Securities at Hukilau Beach. Lit., to pull [a] rope with ti leaves [and a net attached]."
Hunakai,"Beach, surf site, Kāhala, Oʻahu. Section of Kāhala Beach at the intersection of Kāhala Avenue and Hunakai Street. The surf site is off the right-of-way. Also known as Mothers Beach. Lit., sea foam. Name of a bird, the sanderling (Crocethia alba), a small winter migrant to Hawaiʻi, cinnamon brown with dark markings. The bird was thus named because it runs after receding waves in search of food."
Kaiaka,"Bay, channel, Haleʻiwa, Oʻahu. Bay with a narrow black detrital sand beach on the west side of Kaiaka Bay Beach Park. The waters of Kaukonahua and Paukauila Streams flow through the bay into the ocean and have cut a wide channel through the reef offshore.<br>Bay, Kaʻaʻawa, Oʻahu. Off Kalaeʻōʻio Beach Park.<br><br><br>Literally, shadowy sea.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAnini,"1. Beach park, channel, ramp, reef, snorkeling site, windsurf site, ʻAnini, Kauaʻi. Narrow calcareous sand beach inshore of ʻAnini Reef, one of the longest and widest fringing reefs in Hawaiʻi at 2 miles long and 1,600 feet wide at its widest point. The beach park is midway along the beach. ʻAnini Channel, a wide sand-bottomed channel, cuts through the reef to the west of the beach park. The windsurf site, especially good for beginners, is west of the boat ramp. The snorkeling site is west of the channel. The ramp facility in the beach park is for smaller, shallow-draft boats. Lit., dwarfish, stunted."
Pelekunu,"Beach, landing, surf site, Pelekunu, Molokaʻi. Boulder and black detrital sand beach at the mouth of one of the six coastal valleys on Molokaʻi's north shore. Formerly the site of a fishing and commercial taro farming village that was abandoned by 1917, although one family remained until 1932. The tsunami of April 1, 1946, completely destroyed the taro patches and the ruins of the village. The ruins of the landing are on the rocky terrace on the west side of the bay. The surf site is a shorebreak on a sandbar fronting the beach. Lit., smelly [for lack of sunshine]."
Wailuku,"River, Hilo, Hawaiʻi. One of two major rivers, with the Wailoa River, that empty into Hilo Bay. Lit., water [of] destruction."
Ninini,"Beach, surf site, Nāwiliwili, Kauaʻi. Two pockets of calcareous sand at Ninini Point, the north point of Nāwiliwili Harbor. The surf site is a shorebreak on the larger beach and primarily for bodysurfing and bodyboarding. Also known as Running Waters Beach. Lit., pour. Ninini was the name of a heiau, or shrine, that stood near the lighthouse at the point."
Hāʻena,"1. Beach park, Hāʻena, Kauaʻi. Calcareous sand beach bordering the wide bay between Mākua Reef to the east and Hauwa Reef to the west, with vegetated sand dunes in the backshore. Across the road from Maniniholo Cave. 2. Point, Hāʻena, Kauaʻi. Wide point inshore of Mākua Reef to the east of Hāʻena Beach Park. Also known as Tunnels. 3. State park (230 acres), Hāʻena, Kauaʻi. Calcareous sand beach between Limahuli Stream and the end of Highway 56. Fronted by shallow reefs and backed by dunes vegetated with ironwood trees. The west end of the park, or Kēʻē Beach, is the start of the 11-mile Kalalau Trail to Kalalau Valley. Several important archaeological sites associated with the hula are located here, including Ke Ahu o Laka, a platform where the hula was performed, and Kauluapaoa Heiau, a temple dedicated to Laka, the deity of the hula. The house on the point belonged to John Allerton and was acquired by the state upon his death in 1986. Lit., red-hot."
Manaʻe,"Coast, east end of Molokaʻi. Manaʻe is a direction, like mauka or makai, that means ""to the east."" The term is used almost exclusively on Molokaʻi, where—because of the island's geography—travel is primarily east or west. ""Going manaʻe"" means traveling east. Molokaʻi residents also use Manaʻe as a proper name to mean the east end of the island."
Baby,"Beach, Poʻipū, Kauaʻi. Section of beach at Poʻipū Beach Park that is protected from the open ocean by a seawall. The seawall is semicircular and forms a “pool” that is a popular swimming site for little children. Also known as Children's Pool.<br>Park, Pāʻia, Maui. Small or ""baby"" beach park on Pāʻia Bay. Also known as Pāʻia Park.<br><br> Nā Lepili <br> Tags: Kauaʻi Maui <br> Papa helu loli"
Compound,"Surf site, south coast, Kahoʻolawe. Off the navy's messhall/barracks building, or Montague Hall, and other associated structures that formerly comprised a military compound.<br> Nā Lepili <br> Tags: Kahoʻolawe <br> Papa helu loli"
Puamana,"1. Beach park, Lahaina, Maui. Puamana was the family home of Annie Kahalepouli Shaw Farden and Charles Kekua Farden. Their large two-story home, built in 1915, was located on Front Street. When the Fardens purchased the half-acre lot, it was already named Puamana. They agreed to keep the name for their home, translating it to mean the home that holds its members close. Puamana is probably best known to Hawaiʻi's residents through the song of the same name. Irmgard Farden Aluli, one of the twelve Farden children, composed it in 1935. Puamana Beach Park and Puamana subdivision adjacent to the park took their name from the Farden's family home. Also known as Mākila. 2. Surf site, Lahaina, Maui. Off the beach park."
